timestamp,10 metre U wind component,Mean wave period,2 metre temperature,Significant height of combined wind waves and swell,Mean wave direction,Total precipitation,10 metre V wind component,2 metre dewpoint temperature
2017-08-15 02:00:00+00:00,1.4617462158203125,4.643488883972168,290.308349609375,0.6821470856666565,118.8739013671875,,5.570431709289551,287.6123046875
2017-08-15 03:00:00+00:00,2.1926403045654297,4.737067222595215,290.124755859375,0.6540976166725159,115.834228515625,,5.122803688049316,287.572998046875
2017-08-15 04:00:00+00:00,2.7467880249023438,4.856267929077148,289.982421875,0.6269091367721558,108.82373046875,,5.005047798156738,287.49853515625
2017-08-15 05:00:00+00:00,3.377018928527832,4.930451393127441,289.83642578125,0.5862944722175598,98.45457458496094,,4.792132377624512,287.359130859375
2017-08-15 06:00:00+00:00,3.8655214309692383,4.956232070922852,289.6494140625,0.5794175863265991,94.32518005371094,1.9095784864475718e-07,4.519658088684082,287.11328125
2017-08-15 07:00:00+00:00,3.982419013977051,4.975827217102051,289.4541015625,0.5799458622932434,93.08927917480469,,3.9347410202026367,286.909912109375
2017-08-15 08:00:00+00:00,4.263460159301758,5.0659990310668945,289.327392578125,0.5771870017051697,75.18998718261719,,2.808286666870117,286.78076171875
2017-08-15 09:00:00+00:00,4.173007965087891,5.196718215942383,289.314453125,0.5704454779624939,336.777099609375,,2.3996286392211914,286.61279296875
2017-08-15 10:00:00+00:00,3.584012985229492,5.396843910217285,289.45947265625,0.5566863417625427,323.244140625,,1.6789665222167969,287.138427734375
2017-08-15 11:00:00+00:00,3.390974998474121,5.58718204498291,289.685546875,0.5468255877494812,16.481765747070312,,1.54486083984375,287.275146484375
2017-08-15 12:00:00+00:00,2.7993364334106445,5.84285831451416,289.9296875,0.534700870513916,19.56390380859375,,1.5054750442504883,287.3935546875
2017-08-15 13:00:00+00:00,2.5000009536743164,6.093404769897461,290.186279296875,0.5244265198707581,18.679412841796875,,1.349705696105957,287.402587890625
2017-08-15 14:00:00+00:00,2.2025957107543945,6.322144508361816,290.41259765625,0.5160492062568665,18.18072509765625,,1.1417112350463867,287.29296875
2017-08-15 15:00:00+00:00,1.9199323654174805,6.531780242919922,290.62451171875,0.5090624690055847,17.695892333984375,,1.002070426940918,287.151123046875
2017-08-15 16:00:00+00:00,1.5473413467407227,6.681743621826172,290.732421875,0.5051546692848206,17.246597290039062,,1.395233154296875,286.924560546875
2017-08-15 17:00:00+00:00,1.6192493438720703,6.8403825759887695,290.76708984375,0.5007966160774231,16.478591918945312,,1.2892608642578125,286.70849609375
2017-08-15 18:00:00+00:00,1.8440074920654297,6.988332748413086,290.6787109375,0.4963757395744324,15.563526153564453,0.0,0.9756740927696228,286.60498046875
2017-08-15 19:00:00+00:00,2.2025327682495117,7.125292778015137,290.500732421875,0.4916214346885681,14.679895401000977,,0.7205761671066284,286.62060546875
2017-08-15 20:00:00+00:00,2.6111669540405273,7.22382926940918,290.334228515625,0.4876124858856201,13.617817878723145,,0.19555097818374634,286.705322265625
2017-08-15 21:00:00+00:00,2.77480411529541,7.319748878479004,290.140380859375,0.4826677441596985,12.638970375061035,,-0.5699519515037537,286.823974609375
2017-08-15 22:00:00+00:00,2.4184865951538086,7.533934593200684,290.24560546875,0.4717445373535156,11.345684051513672,,-0.7459489703178406,286.71875
2017-08-15 23:00:00+00:00,2.326335906982422,7.568960189819336,289.968017578125,0.46879732608795166,10.319665908813477,,-1.8826637268066406,286.744873046875
2017-08-16 00:00:00+00:00,1.549905776977539,7.642438888549805,289.700927734375,0.46458059549331665,9.409299850463867,,-2.233811378479004,286.76220703125
2017-08-16 01:00:00+00:00,1.124227523803711,7.723062515258789,289.442138671875,0.4591115713119507,8.549492835998535,,-1.8905982971191406,286.81103515625
2017-08-16 02:00:00+00:00,0.8629047870635986,7.75567626953125,289.2041015625,0.4542892575263977,7.70793342590332,,-1.2504119873046875,286.892822265625
2017-08-16 03:00:00+00:00,0.057292722165584564,7.808379173278809,289.061279296875,0.44692492485046387,7.065061569213867,,-0.8181312084197998,286.834228515625
2017-08-16 04:00:00+00:00,-1.0265350341796875,7.794924736022949,288.89794921875,0.440591037273407,6.562383651733398,,-0.6027696132659912,287.091796875
2017-08-16 05:00:00+00:00,-1.583639144897461,7.795680999755859,288.89306640625,0.43327605724334717,6.102363586425781,,-0.05465107411146164,287.13671875
2017-08-16 06:00:00+00:00,-2.4639368057250977,7.806360244750977,288.85595703125,0.4260040521621704,5.572928428649902,0.0,1.2446460723876953,287.22314453125
2017-08-16 07:00:00+00:00,-2.8043947219848633,7.657949447631836,288.880859375,0.42273080348968506,5.861185073852539,,2.421870231628418,287.15625
2017-08-16 08:00:00+00:00,-2.4242048263549805,7.246097564697266,288.912353515625,0.42865437269210815,8.810544967651367,,3.2856130599975586,287.115966796875
2017-08-16 09:00:00+00:00,-1.9477338790893555,6.929457664489746,289.04248046875,0.43210023641586304,10.95513916015625,,3.7552366256713867,286.933349609375
2017-08-16 10:00:00+00:00,-0.5570629835128784,6.810140609741211,290.13623046875,0.42619991302490234,12.671607971191406,,3.962871551513672,287.58642578125
2017-08-16 11:00:00+00:00,0.1346503496170044,6.5653886795043945,290.3515625,0.42786139249801636,14.322535514831543,,4.10076904296875,287.607177734375
2017-08-16 12:00:00+00:00,0.9952912330627441,6.349850654602051,290.55224609375,0.42920148372650146,16.442489624023438,,4.001145362854004,287.237548828125
