timestamp,10 metre V wind component,Mean wave direction,Mean wave period,2 metre dewpoint temperature,2 metre temperature,Significant height of combined wind waves and swell,10 metre U wind component,Total precipitation
2017-05-01 00:00:00+00:00,3.373373031616211,98.67344665527344,5.678791046142578,279.6796875,284.810791015625,2.0877609252929688,-11.12509536743164,
2017-05-01 01:00:00+00:00,3.203122138977051,97.7421875,5.703366279602051,279.727294921875,284.732666015625,2.0473289489746094,-10.490666389465332,
2017-05-01 02:00:00+00:00,3.6751604080200195,96.94367980957031,5.736095428466797,279.921630859375,284.5888671875,1.9832038879394531,-9.713183403015137,
2017-05-01 03:00:00+00:00,4.307253837585449,95.768798828125,5.792386054992676,280.640625,284.17138671875,1.889023780822754,-8.585253715515137,
2017-05-01 04:00:00+00:00,4.609099388122559,94.16627502441406,5.877202033996582,281.314697265625,283.6181640625,1.7888469696044922,-7.08173942565918,
2017-05-01 05:00:00+00:00,5.40009880065918,92.38027954101562,5.945646286010742,281.335205078125,283.2783203125,1.6834392547607422,-5.1165666580200195,
2017-05-01 06:00:00+00:00,5.315183639526367,90.37393188476562,6.013121604919434,280.98974609375,283.076171875,1.5835351943969727,-2.9176158905029297,0.00010892147838603705
2017-05-01 07:00:00+00:00,5.496199607849121,88.51226806640625,6.058267593383789,280.643798828125,282.948974609375,1.4979496002197266,-2.414731025695801,
2017-05-01 08:00:00+00:00,5.501928329467773,87.03569030761719,6.068475723266602,280.5322265625,282.902099609375,1.428060531616211,-2.4520063400268555,
2017-05-01 09:00:00+00:00,5.002307891845703,86.23440551757812,6.0360307693481445,280.532958984375,282.89453125,1.3723840713500977,-3.6267194747924805,
2017-05-01 10:00:00+00:00,3.5796995162963867,85.47282409667969,6.168152809143066,280.296142578125,282.998779296875,1.3953723907470703,-4.50852108001709,
2017-05-01 11:00:00+00:00,3.099336624145508,85.2510986328125,6.080633163452148,280.407958984375,283.025390625,1.3480072021484375,-5.701626777648926,
2017-05-01 12:00:00+00:00,3.2347631454467773,86.06904602050781,5.939709663391113,280.504150390625,282.954345703125,1.3194160461425781,-6.59832763671875,
2017-05-01 13:00:00+00:00,3.940938949584961,88.23661804199219,5.7386322021484375,280.40087890625,282.871337890625,1.3154144287109375,-7.2093353271484375,
2017-05-01 14:00:00+00:00,3.672732353210449,90.62007141113281,5.5512285232543945,280.2666015625,282.861328125,1.3199472427368164,-7.803488731384277,
2017-05-01 15:00:00+00:00,2.631741523742676,92.21751403808594,5.413393974304199,280.20556640625,282.9541015625,1.319289207458496,-8.278422355651855,
2017-05-01 16:00:00+00:00,2.610581398010254,93.42523193359375,5.313687324523926,280.2783203125,283.071044921875,1.3116397857666016,-8.493215560913086,
2017-05-01 17:00:00+00:00,3.1627750396728516,94.500244140625,5.246936798095703,280.41455078125,283.143310546875,1.2913627624511719,-8.329045295715332,
2017-05-01 18:00:00+00:00,3.204400062561035,94.9774169921875,5.207261085510254,280.56396484375,283.17236328125,1.2549514770507812,-7.845620155334473,0.0
2017-05-01 19:00:00+00:00,2.892695426940918,94.59552001953125,5.195492744445801,280.6630859375,283.18115234375,1.2027673721313477,-7.1184492111206055,
2017-05-01 20:00:00+00:00,2.8347949981689453,93.43528747558594,5.211949348449707,280.754638671875,283.161865234375,1.1420249938964844,-6.49545955657959,
2017-05-01 21:00:00+00:00,2.8996200561523438,91.86990356445312,5.238777160644531,280.838134765625,283.08935546875,1.0820350646972656,-5.945412635803223,
2017-05-01 22:00:00+00:00,2.8837623596191406,89.98881530761719,5.262046813964844,280.782470703125,282.763671875,1.0258464813232422,-5.4000244140625,
2017-05-01 23:00:00+00:00,2.537466049194336,87.86231994628906,5.277749061584473,280.8544921875,282.69580078125,0.9757896661758423,-4.97304630279541,
2017-05-02 00:00:00+00:00,1.8586606979370117,85.33737182617188,5.3107404708862305,280.90673828125,282.632080078125,0.9276178479194641,-4.5513200759887695,
2017-05-02 01:00:00+00:00,0.984137237071991,82.45133972167969,5.357282638549805,280.97314453125,282.58642578125,0.8830463886260986,-4.31716251373291,
2017-05-02 02:00:00+00:00,0.43040555715560913,79.51393127441406,5.537381172180176,281.040283203125,282.5029296875,0.893806517124176,-4.044816970825195,
2017-05-02 03:00:00+00:00,-0.007310669869184494,76.33094787597656,5.598783493041992,281.1240234375,282.4462890625,0.8605361580848694,-3.43096923828125,
2017-05-02 04:00:00+00:00,-0.7154396772384644,73.32998657226562,5.65054988861084,281.1982421875,282.3837890625,0.8330824375152588,-2.699009895324707,
2017-05-02 05:00:00+00:00,-1.465688705444336,70.54534912109375,5.697460174560547,281.27099609375,282.294921875,0.8107963800430298,-2.0744943618774414,
2017-05-02 06:00:00+00:00,-2.419215202331543,67.85615539550781,5.716738700866699,281.3173828125,282.265380859375,0.7949842214584351,-1.1474266052246094,0.0
2017-05-02 07:00:00+00:00,-3.575350761413574,64.79319763183594,5.7066755294799805,281.30078125,282.280029296875,0.7845151424407959,-0.42965543270111084,
2017-05-02 08:00:00+00:00,-4.742518424987793,61.34739685058594,5.649587631225586,281.242919921875,282.27587890625,0.7808085680007935,0.0326245091855526,
2017-05-02 09:00:00+00:00,-5.583767890930176,57.311859130859375,5.5262908935546875,281.185302734375,282.29931640625,0.7850635051727295,0.17953109741210938,
2017-05-02 10:00:00+00:00,-6.485267639160156,50.23779296875,5.2480878829956055,281.1708984375,282.328125,0.8154319524765015,-0.31997227668762207,
2017-05-02 11:00:00+00:00,-6.631085395812988,45.21002197265625,5.003684043884277,281.108642578125,282.373291015625,0.8518602848052979,-0.5721644759178162,
2017-05-02 12:00:00+00:00,-7.015565872192383,42.074066162109375,4.80085563659668,281.08349609375,282.45458984375,0.8934476375579834,-1.8427495956420898,
2017-05-02 13:00:00+00:00,-6.461697578430176,41.787109375,4.669477462768555,281.018798828125,282.6328125,0.9314627051353455,-3.986416816711426,
2017-05-02 14:00:00+00:00,-5.428622245788574,43.37432861328125,4.6378374099731445,280.93115234375,282.692626953125,0.9445233345031738,-4.655702590942383,
2017-05-02 15:00:00+00:00,-5.402055740356445,45.054168701171875,4.628617286682129,280.779052734375,282.6240234375,0.9523174166679382,-4.965229034423828,
2017-05-02 16:00:00+00:00,-5.605364799499512,46.51399230957031,4.581653594970703,280.51416015625,282.486083984375,0.9876435995101929,-5.542405128479004,
2017-05-02 17:00:00+00:00,-5.581829071044922,47.82853698730469,4.572164535522461,280.2529296875,282.43408203125,1.0276899337768555,-5.729501724243164,
2017-05-02 18:00:00+00:00,-5.623538017272949,48.911041259765625,4.601927757263184,280.08837890625,282.48486328125,1.062422752380371,-5.5416460037231445,0.0
