timestamp,2 metre temperature,Significant height of combined wind waves and swell,10 metre U wind component,Mean wave direction,2 metre dewpoint temperature,Total precipitation,Mean wave period,10 metre V wind component
2017-02-07 03:00:00+00:00,279.3408203125,1.1799707412719727,-5.556580543518066,118.83480834960938,277.554443359375,,4.50570011138916,7.106478691101074
2017-02-07 04:00:00+00:00,279.27783203125,1.221785545349121,-5.0714826583862305,119.17752075195312,277.557373046875,,4.579279899597168,7.282259941101074
2017-02-07 05:00:00+00:00,279.253662109375,1.2579145431518555,-4.8588666915893555,118.70921325683594,277.5947265625,,4.668276786804199,7.31573486328125
2017-02-07 06:00:00+00:00,279.225830078125,1.2860450744628906,-4.738138198852539,117.87669372558594,277.45703125,0.00021685176761820912,4.767115592956543,6.650914192199707
2017-02-07 07:00:00+00:00,279.17529296875,1.309774398803711,-4.702395439147949,116.30587768554688,277.33740234375,,4.870721817016602,6.459847450256348
2017-02-07 08:00:00+00:00,279.13818359375,1.329629898071289,-4.646967887878418,114.02621459960938,277.1591796875,,4.982216835021973,6.311229705810547
2017-02-07 09:00:00+00:00,279.111572265625,1.338383674621582,-4.656064033508301,111.24468994140625,277.09423828125,,5.1079559326171875,6.116771697998047
2017-02-07 10:00:00+00:00,279.04296875,1.3432369232177734,-5.18056583404541,108.27310180664062,277.2841796875,,5.22598934173584,6.090941429138184
2017-02-07 11:00:00+00:00,279.05078125,1.348067283630371,-4.723233222961426,105.31185913085938,277.1376953125,,5.336023330688477,5.886723518371582
2017-02-07 12:00:00+00:00,279.06494140625,1.3395261764526367,-3.99985408782959,101.75074768066406,277.187255859375,,5.4775390625,5.4579267501831055
2017-02-07 13:00:00+00:00,279.113037109375,1.3257770538330078,-3.790027618408203,97.92539978027344,277.227294921875,,5.632743835449219,4.585199356079102
2017-02-07 14:00:00+00:00,279.1513671875,1.3118133544921875,-4.328126907348633,94.27203369140625,277.32568359375,,5.774272918701172,3.7585620880126953
2017-02-07 15:00:00+00:00,279.16455078125,1.301992416381836,-4.638689994812012,91.24331665039062,277.388671875,,5.871586799621582,3.274930953979492
2017-02-07 16:00:00+00:00,279.1123046875,1.2945194244384766,-4.448841094970703,88.80180358886719,277.51953125,,5.931943893432617,2.8320703506469727
2017-02-07 17:00:00+00:00,279.08837890625,1.289780616760254,-5.152558326721191,86.77305603027344,277.5751953125,,5.961448669433594,1.7640256881713867
2017-02-07 18:00:00+00:00,279.009521484375,1.2916812896728516,-6.212776184082031,85.11541748046875,277.587646484375,6.0274876886978745e-05,5.955456733703613,1.4747142791748047
2017-02-07 19:00:00+00:00,278.90771484375,1.3097620010375977,-6.728848457336426,83.7774658203125,277.489501953125,,5.943449974060059,1.4760847091674805
2017-02-07 20:00:00+00:00,278.742919921875,1.345895767211914,-6.751760482788086,82.56231689453125,277.359130859375,,5.974993705749512,1.2784652709960938
2017-02-07 21:00:00+00:00,278.572509765625,1.3483705520629883,-6.8415679931640625,81.10624694824219,277.275390625,,5.995195388793945,0.7073317170143127
2017-02-07 22:00:00+00:00,278.1328125,1.3493843078613281,-6.425548553466797,79.64010620117188,276.81689453125,,6.047019004821777,0.8150413036346436
2017-02-07 23:00:00+00:00,277.921875,1.3618783950805664,-6.733925819396973,78.09616088867188,276.544921875,,6.077986717224121,-0.1232680082321167
2017-02-08 00:00:00+00:00,277.736083984375,1.3921775817871094,-6.8605194091796875,76.72483825683594,276.180419921875,,6.060580253601074,-0.8003933429718018
2017-02-08 01:00:00+00:00,277.521240234375,1.4355802536010742,-6.90362548828125,75.48887634277344,275.7626953125,,6.025261878967285,-1.02838134765625
2017-02-08 02:00:00+00:00,277.3955078125,1.4752912521362305,-6.900727272033691,74.47349548339844,275.39013671875,,6.027612686157227,-1.037109375
2017-02-08 03:00:00+00:00,277.284423828125,1.5728034973144531,-7.1652727127075195,73.37803649902344,274.956787109375,,6.18351936340332,-1.0723400115966797
2017-02-08 04:00:00+00:00,277.182861328125,1.5988750457763672,-7.473804473876953,72.30494689941406,273.933349609375,,6.217884063720703,-0.998250424861908
2017-02-08 05:00:00+00:00,277.01708984375,1.621847152709961,-7.391304016113281,71.22982788085938,273.543212890625,,6.24134635925293,-1.2166576385498047
2017-02-08 06:00:00+00:00,276.93798828125,1.6363296508789062,-6.859787940979004,70.08052062988281,273.38134765625,0.0001356123830191791,6.256625175476074,-2.1581459045410156
2017-02-08 07:00:00+00:00,276.92724609375,1.637537956237793,-6.809030532836914,68.91754150390625,273.21435546875,,6.2695770263671875,-2.970486640930176
2017-02-08 08:00:00+00:00,276.90283203125,1.6349906921386719,-7.2611846923828125,67.78550720214844,273.026611328125,,6.2551374435424805,-3.2326135635375977
2017-02-08 09:00:00+00:00,276.77685546875,1.625711441040039,-7.220598220825195,66.76419067382812,273.294189453125,,6.2352752685546875,-3.2272424697875977
2017-02-08 10:00:00+00:00,276.773681640625,1.6146106719970703,-6.611861228942871,65.97654724121094,272.77734375,,6.213521957397461,-3.301058769226074
2017-02-08 11:00:00+00:00,276.657470703125,1.6000041961669922,-6.675135612487793,65.30052185058594,273.16259765625,,6.19332218170166,-3.254868507385254
2017-02-08 12:00:00+00:00,276.61669921875,1.5841522216796875,-6.7672576904296875,64.71607971191406,272.717041015625,,6.177542686462402,-3.165055274963379
