timestamp,2 metre temperature,Mean wave period,10 metre U wind component,Total precipitation,Significant height of combined wind waves and swell,2 metre dewpoint temperature,Mean wave direction,10 metre V wind component
2017-08-01 00:00:00+00:00,289.90087890625,4.16132926940918,4.600268363952637,,0.4885175824165344,286.03466796875,195.6758575439453,3.1295366287231445
2017-08-01 01:00:00+00:00,289.608154296875,4.113665580749512,4.541643142700195,,0.4703596830368042,286.070556640625,196.220703125,2.773972511291504
2017-08-01 02:00:00+00:00,289.275390625,3.997988700866699,3.684300422668457,,0.4654126763343811,286.13671875,199.88754272460938,3.2062911987304688
2017-08-01 03:00:00+00:00,288.987060546875,3.850693702697754,3.9811534881591797,,0.4741531014442444,286.197021484375,206.47329711914062,3.6930370330810547
2017-08-01 04:00:00+00:00,288.689697265625,3.8246240615844727,4.114853858947754,,0.4687391519546509,286.1376953125,210.48851013183594,3.750950813293457
2017-08-01 05:00:00+00:00,288.457275390625,3.784052848815918,4.03706169128418,,0.4666445851325989,286.10009765625,212.59873962402344,3.9680099487304688
2017-08-01 06:00:00+00:00,288.28369140625,3.6611881256103516,3.948275566101074,0.0,0.49086856842041016,286.072021484375,215.12815856933594,4.703330039978027
2017-08-01 07:00:00+00:00,288.238037109375,3.586711883544922,4.082444190979004,,0.5209115147590637,286.065185546875,217.757080078125,5.035198211669922
2017-08-01 08:00:00+00:00,288.357177734375,3.5988597869873047,4.032914161682129,,0.534936249256134,286.053466796875,220.1801300048828,4.461130142211914
2017-08-01 09:00:00+00:00,288.63623046875,3.6913585662841797,3.4639806747436523,,0.5215770602226257,286.025390625,221.517578125,4.286191940307617
2017-08-01 10:00:00+00:00,289.484130859375,3.7955703735351562,2.490121841430664,,0.49734073877334595,286.4833984375,220.98117065429688,4.405837059020996
2017-08-01 11:00:00+00:00,289.9384765625,3.893087387084961,1.7057876586914062,,0.47972410917282104,286.49072265625,220.35653686523438,4.254209518432617
2017-08-01 12:00:00+00:00,290.223388671875,4.024857521057129,1.0919866561889648,,0.4592968821525574,286.546630859375,220.44894409179688,4.246027946472168
2017-08-01 13:00:00+00:00,290.51220703125,4.130833625793457,1.5805997848510742,,0.4456412196159363,286.533203125,220.57408142089844,4.007565498352051
2017-08-01 14:00:00+00:00,290.735595703125,4.192378044128418,1.9286518096923828,,0.44424140453338623,286.54296875,220.8907928466797,3.9766836166381836
2017-08-01 15:00:00+00:00,290.829833984375,4.281867027282715,2.178438186645508,,0.46289438009262085,286.582275390625,221.5126190185547,3.7587099075317383
2017-08-01 16:00:00+00:00,290.77392578125,4.35125732421875,2.8426103591918945,,0.4772105813026428,286.499267578125,222.04942321777344,3.3902502059936523
2017-08-01 17:00:00+00:00,290.61279296875,4.406229019165039,3.058420181274414,,0.4915698766708374,286.544921875,222.07086181640625,2.2786169052124023
2017-08-01 18:00:00+00:00,290.5908203125,4.517848014831543,3.1128005981445312,7.637684120709309e-07,0.4970758557319641,286.642822265625,224.80294799804688,3.0075340270996094
2017-08-01 19:00:00+00:00,290.749267578125,4.671998023986816,4.093863487243652,,0.4950025677680969,286.60693359375,232.2486572265625,3.433656692504883
2017-08-01 20:00:00+00:00,290.79638671875,4.858763694763184,3.5185928344726562,,0.48963987827301025,286.526123046875,245.45819091796875,3.705552101135254
2017-08-01 21:00:00+00:00,290.61767578125,5.023224830627441,3.563786506652832,,0.4879499077796936,286.580322265625,258.32421875,4.449555397033691
2017-08-01 22:00:00+00:00,290.27734375,5.193146705627441,3.216254234313965,,0.48128819465637207,286.611083984375,264.299072265625,4.316617012023926
2017-08-01 23:00:00+00:00,290.1005859375,5.214757919311523,3.5900678634643555,,0.48926669359207153,286.742431640625,264.586181640625,4.13422966003418
2017-08-02 00:00:00+00:00,289.998046875,5.146903038024902,4.248517990112305,,0.5070049166679382,286.7880859375,260.48486328125,4.0727996826171875
2017-08-02 01:00:00+00:00,289.87939453125,4.865485191345215,5.327816963195801,,0.5567334294319153,286.716552734375,254.41171264648438,4.201669692993164
2017-08-02 02:00:00+00:00,289.729736328125,4.724176406860352,5.83804988861084,,0.6024067401885986,286.6171875,251.451904296875,3.8893489837646484
2017-08-02 03:00:00+00:00,289.531982421875,4.709381103515625,5.279742240905762,,0.6292045712471008,286.563232421875,250.1315460205078,3.6632299423217773
2017-08-02 04:00:00+00:00,289.348876953125,4.762014389038086,4.603565216064453,,0.6408168077468872,286.505859375,250.31529235839844,4.267989158630371
2017-08-02 05:00:00+00:00,289.18359375,4.8286848068237305,3.8804197311401367,,0.6460861563682556,286.4697265625,249.91921997070312,4.7710466384887695
2017-08-02 06:00:00+00:00,289.084228515625,4.85191535949707,3.339890480041504,0.0,0.6567923426628113,286.402587890625,247.76914978027344,5.252557754516602
2017-08-02 07:00:00+00:00,289.0703125,4.829089164733887,2.733144760131836,,0.6756057739257812,286.37744140625,242.70223999023438,5.765912055969238
2017-08-02 08:00:00+00:00,289.201416015625,4.9218034744262695,2.151517868041992,,0.7499280571937561,286.40771484375,233.70094299316406,6.006437301635742
2017-08-02 09:00:00+00:00,289.558349609375,4.943503379821777,2.1691360473632812,,0.755316436290741,286.531494140625,227.57711791992188,6.029102325439453
2017-08-02 10:00:00+00:00,289.912109375,5.135144233703613,1.160721778869629,,0.7224873304367065,287.033447265625,228.2216033935547,4.283220291137695
2017-08-02 11:00:00+00:00,290.1328125,5.124802589416504,-1.9304866790771484,,0.7221817374229431,286.89599609375,220.94955444335938,5.792956352233887
2017-08-02 12:00:00+00:00,290.13671875,4.8732147216796875,-2.9160661697387695,,0.7769505977630615,286.9375,196.5721435546875,7.949851989746094
2017-08-02 13:00:00+00:00,290.283203125,4.531148910522461,-2.2622575759887695,,0.9205686450004578,287.11474609375,180.84982299804688,9.559688568115234
2017-08-02 14:00:00+00:00,290.47607421875,4.425726890563965,-1.4400463104248047,,1.0876827239990234,287.10302734375,176.43438720703125,9.687828063964844
2017-08-02 15:00:00+00:00,290.571044921875,4.477938652038574,-0.32430291175842285,,1.2434425354003906,287.040283203125,175.68133544921875,10.138663291931152
2017-08-02 16:00:00+00:00,290.517333984375,4.589992523193359,0.684623122215271,,1.4045448303222656,287.07568359375,176.67413330078125,10.828095436096191
2017-08-02 17:00:00+00:00,290.2333984375,4.739352226257324,0.3213738203048706,,1.4745588302612305,287.264892578125,175.73187255859375,10.420467376708984
2017-08-02 18:00:00+00:00,289.99951171875,4.847302436828613,-0.19220435619354248,0.0002664898056536913,1.5116424560546875,287.801025390625,173.70359802246094,10.672772407531738
2017-08-02 19:00:00+00:00,289.9169921875,4.905799865722656,0.7295684218406677,,1.555058479309082,288.218017578125,173.8357696533203,11.023959159851074
2017-08-02 20:00:00+00:00,290.026123046875,4.950323104858398,1.4361953735351562,,1.5673856735229492,288.49560546875,175.23915100097656,11.097477912902832
2017-08-02 21:00:00+00:00,290.183837890625,4.98442268371582,2.1444530487060547,,1.546274185180664,288.8681640625,175.86672973632812,10.629660606384277
2017-08-02 22:00:00+00:00,290.40771484375,4.992975234985352,1.3819541931152344,,1.5353679656982422,289.218505859375,176.8284912109375,10.056708335876465
2017-08-02 23:00:00+00:00,290.808349609375,4.99176025390625,2.2737464904785156,,1.556370735168457,289.46728515625,178.2366485595703,10.805093765258789
2017-08-03 00:00:00+00:00,290.9814453125,4.991277694702148,3.121464729309082,,1.5908994674682617,289.495849609375,180.10647583007812,10.882308959960938
